"Format","AiM CSV File"
"Session","241008_10:00PM"
"Vehicle","SIK Session 1"
"Racer","Jackson"
"Championship",""
"Comment",""
"Date","Wednesday, October 9, 2024"
"Time","1:17 AM"
"Sample Rate","20"
"Duration","550"
"Segment","Session"
"Beacon Markers","550"
"Segment Times","9:10.000"

"Time","Predictive Time","Best Run Diff","InlineAcc","LateralAcc","VerticalAcc","RollRate","PitchRate","YawRate","Internal Battery"
"s"," "," ","g","g","g","deg/s","deg/s","deg/s","V"

,"0","0","-0.09","1.24","-1.02","47.7","-0.5","34.7","3.8"
,"0","0","0.11","1.03","-1.02","46.9","6.0","35.0","3.8"
,"0","0","-0.00","1.02","-1.00","39.1","2.6","31.8","3.8"
,"0","0","-0.12","1.02","-1.00","32.8","-2.2","26.9","3.8"
,"0","0","0.05","0.83","-1.11","31.6","-4.1","25.3","3.8"
,"0","0","0.03","0.77","-1.13","31.9","-2.8","25.0","3.8"
,"0","0","-0.07","0.69","-1.14","30.6","0.9","23.7","3.8"
,"0","0","0.18","0.36","-1.17","23.4","2.1","21.7","3.8"
,"0","0","0.44","0.17","-1.16","18.4","-0.5","17.0","3.8"
,"0","0","0.31","0.22","-1.18","18.5","-2.6","13.4","3.8"
,"0","0","0.26","0.07","-1.15","19.6","-2.8","13.5","3.8"
,"0","0","0.46","0.03","-1.09","17.2","-1.8","12.0","3.8"
,"0","0","0.27","0.16","-1.00","19.6","-0.1","11.3","3.8"
,"0","0","0.25","0.10","-1.01","22.6","0.1","15.3","3.8"
,"0","0","0.13","0.03","-0.98","22.9","-0.3","15.8","3.8"
,"0","0","-0.20","0.23","-1.01","18.0","0.2","12.7","3.8"
,"0","0","-0.13","0.15","-1.10","11.8","-0.2","10.5","3.8"
,"0","0","0.12","-0.17","-1.21","6.8","1.9","5.1","3.8"
,"0","0","0.44","-0.23","-1.22","-1.9","-0.7","-0.1","3.8"
,"0","0","0.30","-0.19","-1.09","-4.9","-1.0","-3.9","3.8"
,"0","0","0.02","-0.13","-0.99","-5.8","-2.2","-5.7","3.8"
,"0","0","-0.16","-0.05","-0.88","-5.3","-2.5","-7.6","3.8"
,"0","0","-0.19","0.01","-0.94","-4.3","1.8","-7.0","3.8"
,"0","0","0.11","-0.11","-1.01","-3.6","-2.7","-6.2","3.8"
,"0","0","0.27","-0.49","-0.92","-5.5","-1.8","-6.8","3.8"
,"0","0","0.13","-0.64","-0.87","-11.3","-1.1","-10.8","3.8"
,"0","0","-0.15","-0.59","-0.76","-16.8","2.0","-17.4","3.8"
,"0","0","-0.25","-0.50","-0.71","-20.6","-1.7","-19.4","3.8"
,"0","0","-0.08","-0.65","-0.73","-26.4","-4.5","-21.8","3.8"
,"0","0","0.11","-0.57","-0.82","-34.5","1.8","-26.9","3.8"
,"0","0","0.18","-0.63","-0.84","-36.8","1.4","-31.1","3.8"
,"0","0","-0.20","-0.81","-0.77","-39.8","2.9","-30.4","3.8"
,"0","0","-0.53","-0.89","-0.67","-42.7","1.2","-33.4","3.8"
,"0","0","-0.41","-0.83","-0.61","-47.5","-0.9","-36.5","3.8"
,"0","0","-0.51","-0.84","-0.62","-48.9","-1.0","-39.0","3.8"
,"0","0","-0.53","-0.85","-0.62","-52.2","-2.0","-45.2","3.8"
,"0","0","-0.17","-0.60","-0.69","-60.3","4.0","-48.1","3.8"
,"0","0","-0.08","-0.48","-0.73","-60.6","1.8","-50.3","3.8"
,"0","0","-0.39","-0.82","-0.68","-59.2","0.2","-51.5","3.8"
,"0","0","-0.31","-0.44","-0.74","-70.5","0.3","-45.5","3.8"
,"0","0","-0.12","-0.29","-0.78","-66.1","4.1","-52.9","3.8"
,"0","0","-0.22","-0.74","-0.74","-64.6","4.1","-52.0","3.8"
,"0","0","-0.35","-0.86","-0.75","-63.1","2.7","-49.4","3.8"
,"0","0","-0.37","-0.94","-0.74","-63.8","3.2","-52.0","3.8"
,"0","0","-0.23","-0.57","-0.70","-70.7","2.3","-52.2","3.8"
,"0","0","-0.34","-0.57","-0.70","-70.5","4.3","-57.1","3.8"
,"0","0","-0.38","-0.70","-0.81","-74.0","8.7","-59.3","3.8"
,"0","0","-0.30","-0.49","-0.82","-75.3","3.4","-58.3","3.8"
,"0","0","-0.23","-0.40","-0.88","-71.6","4.1","-56.1","3.8"
,"0","0","-0.25","-0.45","-0.94","-69.8","2.9","-54.9","3.8"
,"0","0","-0.06","-0.21","-0.91","-66.2","2.5","-52.5","3.8"
,"0","0","0.13","-0.23","-1.01","-55.2","0.4","-44.2","3.8"
,"0","0","0.24","-0.43","-1.10","-45.5","-2.4","-38.3","3.8"
,"0","0","0.30","-0.61","-1.06","-38.7","-3.9","-32.5","3.8"
,"0","0","0.06","-0.50","-0.97","-38.6","-7.6","-22.7","3.8"
,"0","0","-0.01","-0.80","-0.98","-37.8","-2.6","-28.9","3.8"
,"0","0","0.19","-1.13","-1.08","-38.3","2.0","-36.2","3.8"
,"0","0","0.22","-1.01","-1.08","-38.8","-1.3","-30.8","3.8"
,"0","0","0.07","-1.11","-1.06","-37.3","-2.1","-28.7","3.8"
,"0","0","0.01","-1.15","-1.01","-40.2","2.3","-32.7","3.8"
,"0","0","-0.08","-0.88","-0.99","-40.4","0.8","-32.1","3.8"
,"0","0","-0.09","-0.87","-0.98","-36.1","-8.1","-27.4","3.8"
,"0","0","-0.17","-0.97","-0.92","-32.9","-8.5","-29.5","3.8"
,"0","0","-0.25","-0.86","-0.82","-38.4","-6.7","-29.7","3.8"
,"0","0","-0.15","-0.51","-0.80","-45.7","3.2","-35.6","3.8"
,"0","0","-0.13","-0.55","-0.86","-41.4","3.8","-41.3","3.8"
,"0","0","-0.21","-0.67","-0.89","-40.9","2.0","-34.6","3.8"
,"0","0","-0.16","-0.59","-0.93","-40.3","-1.3","-32.0","3.8"
,"0","0","-0.07","-0.68","-0.92","-43.1","0.1","-33.5","3.8"
,"0","0","-0.17","-0.57","-0.86","-47.3","1.5","-38.1","3.8"
,"0","0","-0.01","-0.70","-0.89","-50.5","2.8","-42.3","3.8"
,"0","0","0.21","-0.91","-1.00","-52.1","0.7","-42.9","3.8"
,"0","0","0.11","-1.12","-1.01","-51.7","-0.7","-43.9","3.8"
,"0","0","0.08","-1.05","-1.01","-53.2","1.3","-42.8","3.8"
,"0","0","0.23","-1.02","-1.03","-52.4","2.7","-42.3","3.8"
,"0","0","0.10","-0.86","-1.03","-50.2","5.4","-39.1","3.8"
,"0","0","-0.12","-0.49","-0.97","-42.3","3.4","-33.9","3.8"
,"0","0","-0.09","-0.55","-1.01","-31.5","1.5","-25.5","3.8"
,"0","0","0.02","-0.50","-1.01","-23.2","-0.3","-16.6","3.8"
,"0","0","0.00","-0.35","-0.97","-14.8","0.5","-11.0","3.8"
,"0","0","-0.07","-0.11","-0.95","-10.8","0.7","-6.8","3.8"
,"0","0","-0.07","-0.08","-1.02","-9.9","-0.3","-6.1","3.8"
,"0","0","-0.07","0.02","-1.01","-12.9","0.8","-8.2","3.8"
,"0","0","0.04","0.11","-0.90","-14.3","-1.2","-10.6","3.8"
,"0","0","-0.01","-0.12","-0.93","-14.9","1.5","-14.3","3.8"
,"0","0","-0.06","-0.13","-0.96","-19.8","2.0","-18.0","3.8"
,"0","0","0.10","-0.18","-0.91","-23.4","0.4","-20.7","3.8"
,"0","0","0.21","-0.58","-0.96","-24.1","0.8","-22.1","3.8"
,"0","0","0.14","-0.75","-1.04","-25.9","0.2","-22.2","3.8"
,"0","0","0.11","-0.78","-1.05","-26.6","0.7","-23.6","3.8"
,"0","0","0.03","-0.83","-0.99","-28.3","-1.1","-23.8","3.8"
,"0","0","-0.08","-0.75","-0.94","-29.0","-0.3","-26.2","3.8"
,"0","0","-0.21","-0.46","-0.93","-33.7","1.7","-27.0","3.8"
,"0","0","-0.11","-0.28","-0.95","-33.9","3.0","-28.0","3.8"
,"0","0","0.03","-0.20","-0.96","-29.6","4.2","-25.4","3.8"
,"0","0","-0.02","-0.25","-1.02","-24.0","2.9","-23.0","3.8"
,"0","0","0.05","-0.34","-1.11","-21.3","-0.2","-18.2","3.8"
,"0","0","0.30","-0.27","-1.07","-14.7","-1.7","-15.0","3.8"
,"0","0","0.16","-0.29","-1.10","-12.1","-4.6","-11.7","3.8"
,"0","0","-0.07","-0.23","-1.12","-9.6","-2.8","-10.3","3.8"
,"0","0","0.02","-0.10","-1.08","-8.8","1.6","-5.9","3.8"
,"0","0","0.13","-0.15","-1.06","-6.0","5.3","-4.5","3.8"
,"0","0","-0.05","-0.10","-1.02","-7.5","2.6","-2.7","3.8"
,"0","0","-0.04","0.22","-0.99","-8.4","-4.0","0.7","3.8"
,"0","0","0.09","0.17","-1.02","-5.6","-4.0","2.1","3.8"
,"0","0","0.12","0.13","-1.09","-3.2","0.2","2.7","3.8"
,"0","0","0.25","0.32","-1.13","0.0","1.1","5.5","3.8"
,"0","0","0.29","0.24","-1.19","6.2","1.9","8.7","3.8"
,"0","0","0.17","0.07","-1.13","12.0","2.1","13.3","3.8"
,"0","0","0.24","0.07","-1.07","18.0","-1.0","14.7","3.8"
,"0","0","0.18","0.10","-1.04","19.3","-0.5","15.8","3.8"
,"0","0","-0.20","0.45","-0.96","19.5","-3.3","19.5","3.8"
,"0","0","-0.33","0.83","-0.94","25.9","-2.9","22.2","3.8"
,"0","0","-0.24","0.79","-1.05","30.9","0.5","25.9","3.8"
,"0","0","-0.20","0.85","-0.99","32.1","-6.0","26.6","3.8"
,"0","0","-0.06","0.55","-1.07","37.0","1.6","22.4","3.8"
,"0","0","0.28","0.73","-1.13","30.6","-8.5","22.7","3.8"
,"0","0","0.47","0.89","-1.04","32.3","-2.5","18.8","3.8"
,"0","0","0.24","0.62","-1.22","32.4","10.4","17.1","3.8"
,"0","0","-0.06","0.62","-1.08","30.8","6.6","21.4","3.8"
,"0","0","0.06","0.36","-1.03","27.7","10.2","24.2","3.8"
,"0","0","0.12","0.33","-1.04","16.1","-1.5","19.3","3.8"
,"0","0","0.04","0.43","-0.96","14.0","-4.6","15.4","3.8"
,"0","0","0.19","0.43","-1.01","18.3","-9.2","20.0","3.8"
,"0","0","-0.06","0.59","-0.99","29.3","-3.3","28.9","3.8"
,"0","0","-0.18","0.66","-0.92","32.5","3.5","36.1","3.8"
,"0","0","-0.10","0.56","-0.97","29.7","11.6","31.2","3.8"
,"0","0","0.10","0.64","-1.09","21.8","0.8","22.6","3.8"
,"0","0","0.25","0.83","-1.11","29.3","-2.7","20.5","3.8"
,"0","0","0.09","0.83","-1.00","39.6","-2.2","26.2","3.8"
,"0","0","-0.06","0.81","-0.91","37.0","-7.0","29.4","3.8"
,"0","0","-0.09","0.78","-1.00","34.1","-4.7","27.5","3.8"
,"0","0","0.11","0.71","-1.11","32.0","-3.1","26.6","3.8"
,"0","0","0.13","0.76","-1.07","34.9","-1.1","27.1","3.8"
,"0","0","0.02","0.82","-1.01","37.0","-1.1","29.1","3.8"
,"0","0","-0.19","0.86","-0.91","38.2","-2.5","32.0","3.8"
,"0","0","0.02","0.75","-1.02","41.5","-3.1","33.7","3.8"
,"0","0","0.29","0.67","-1.10","43.3","-5.5","34.6","3.8"
,"0","0","0.36","0.38","-1.06","45.5","-1.7","32.6","3.8"
,"0","0","0.18","0.06","-0.94","37.0","2.6","24.9","3.8"
,"0","0","-0.16","0.06","-0.90","13.2","4.1","5.8","3.8"
,"0","0","-0.14","-0.04","-0.89","-4.4","-4.4","-9.6","3.8"
,"0","0","-0.29","-0.20","-0.75","-12.6","-1.4","-13.3","3.8"
,"0","0","-0.41","-0.33","-0.69","-17.1","1.2","-18.4","3.8"
,"0","0","-0.13","-0.39","-0.79","-25.9","1.8","-23.2","3.8"
,"0","0","0.08","-0.44","-0.88","-33.1","-0.2","-26.7","3.8"
,"0","0","-0.04","-0.42","-0.81","-37.8","-2.1","-29.5","3.8"
,"0","0","-0.00","-0.48","-0.84","-39.0","3.7","-33.4","3.8"
,"0","0","-0.06","-0.75","-0.86","-41.2","2.2","-36.0","3.8"
,"0","0","-0.07","-0.93","-0.83","-47.8","1.7","-38.6","3.8"
,"0","0","0.13","-0.65","-0.81","-52.7","0.5","-41.9","3.8"
,"0","0","0.18","-0.75","-0.83","-54.1","0.6","-43.8","3.8"
,"0","0","0.09","-0.95","-0.84","-59.9","-0.5","-45.0","3.8"
,"0","0","0.04","-1.15","-0.76","-63.4","-0.8","-50.6","3.8"
,"0","0","0.01","-0.96","-0.74","-66.6","0.2","-52.3","3.8"
,"0","0","-0.06","-0.65","-0.77","-67.4","-0.8","-54.0","3.8"
,"0","0","-0.09","-0.60","-0.79","-70.8","-0.6","-54.5","3.8"
,"0","0","-0.06","-0.46","-0.80","-73.0","3.1","-55.1","3.8"
,"0","0","-0.25","-0.75","-0.76","-71.1","5.4","-58.5","3.8"
,"0","0","-0.16","-0.89","-0.76","-72.7","6.7","-55.9","3.8"
,"0","0","0.21","-0.90","-0.88","-68.8","5.3","-53.6","3.8"
,"0","0","0.27","-0.83","-0.99","-65.3","5.4","-50.6","3.8"
,"0","0","-0.10","-0.54","-0.93","-61.3","5.6","-48.3","3.8"
,"0","0","-0.42","-0.42","-0.84","-53.8","3.7","-44.8","3.8"
,"0","0","-0.49","-0.47","-0.85","-46.5","1.7","-39.5","3.8"
,"0","0","-0.37","-0.53","-0.89","-43.2","-0.0","-35.2","3.8"
,"0","0","-0.31","-0.59","-0.89","-38.8","0.5","-34.8","3.8"
,"0","0","-0.36","-0.61","-0.87","-34.7","-0.6","-31.7","3.8"
,"0","0","-0.40","-0.51","-0.95","-33.3","0.6","-26.8","3.8"
,"0","0","-0.10","-0.71","-1.04","-28.6","1.5","-26.4","3.8"
,"0","0","-0.06","-0.71","-1.04","-26.4","2.9","-22.4","3.8"
,"0","0","-0.26","-0.57","-0.99","-24.4","2.7","-18.9","3.8"
,"0","0","-0.03","-0.65","-1.08","-22.1","4.3","-16.2","3.8"
,"0","0","0.33","-0.80","-1.11","-17.1","-1.3","-12.3","3.8"
,"0","0","0.28","-0.80","-1.12","-11.9","-2.4","-8.6","3.8"
,"0","0","0.05","-0.64","-1.17","-13.1","-1.2","-7.0","3.8"
,"0","0","0.19","-0.32","-1.17","-13.0","0.1","-6.2","3.8"
,"0","0","0.39","-0.26","-1.10","-8.2","0.8","-8.5","3.8"
,"0","0","0.25","-0.22","-1.11","-10.5","2.4","-10.4","3.8"
,"0","0","0.29","-0.28","-1.14","-14.3","1.1","-12.0","3.8"
,"0","0","0.28","-0.31","-1.04","-14.2","0.6","-13.5","3.8"
,"0","0","0.17","-0.26","-0.92","-17.8","-0.9","-17.8","3.8"
,"0","0","-0.08","-0.22","-0.91","-26.1","-0.5","-22.8","3.8"
,"0","0","-0.18","0.17","-0.97","-33.3","-3.1","-26.1","3.8"
,"0","0","0.01","0.32","-0.91","-23.0","-2.8","-20.8","3.8"
,"0","0","0.06","0.04","-0.96","-13.5","-0.5","-12.5","3.8"
,"0","0","0.03","-0.19","-1.08","-10.2","4.0","-3.8","3.8"
,"0","0","0.03","-0.34","-1.09","-6.7","0.8","-2.8","3.8"
,"0","0","-0.22","-0.73","-1.04","-6.0","3.2","-2.0","3.8"
,"0","0","-0.25","-0.67","-1.03","-8.8","5.4","-4.3","3.8"
,"0","0","-0.21","-0.44","-0.96","-8.4","2.0","-9.4","3.8"
,"0","0","-0.18","-0.46","-0.92","-9.7","-5.6","-9.0","3.8"
,"0","0","-0.19","-0.37","-0.92","-10.7","-4.8","-8.8","3.8"
,"0","0","-0.22","-0.08","-0.92","-10.2","-1.7","-12.0","3.8"
,"0","0","-0.19","-0.01","-0.94","-13.4","0.8","-12.9","3.8"
,"0","0","-0.28","-0.06","-0.96","-18.0","-1.0","-15.2","3.8"
,"0","0","-0.13","-0.06","-1.02","-19.9","2.1","-18.7","3.8"
,"0","0","-0.01","-0.15","-1.02","-17.5","2.1","-18.1","3.8"
,"0","0","0.02","-0.36","-1.08","-16.9","-0.9","-14.3","3.8"
,"0","0","-0.04","-0.14","-1.11","-15.0","-3.1","-10.8","3.8"
,"0","0","0.01","-0.30","-1.10","-8.5","-3.9","-5.9","3.8"
,"0","0","0.05","-0.22","-1.05","-8.4","-4.3","-3.5","3.8"
,"0","0","-0.02","-0.07","-1.01","-9.5","0.6","-6.8","3.8"
,"0","0","-0.15","-0.01","-0.99","-12.5","0.9","-9.4","3.8"
,"0","0","-0.13","-0.05","-0.97","-13.6","2.6","-11.4","3.8"
,"0","0","0.15","-0.03","-1.08","-14.6","1.4","-12.6","3.8"
,"0","0","0.36","-0.13","-1.13","-15.5","0.7","-11.5","3.8"
,"0","0","0.38","0.02","-1.15","-13.1","-0.6","-9.4","3.8"
,"0","0","0.32","-0.10","-1.14","-10.9","-2.2","-8.9","3.8"
,"0","0","0.16","-0.29","-1.03","-12.6","-1.6","-8.5","3.8"
,"0","0","-0.22","-0.45","-0.92","-11.2","1.2","-10.0","3.8"
,"0","0","-0.37","-0.25","-0.93","-11.0","1.5","-8.9","3.8"
,"0","0","-0.32","-0.15","-0.90","-8.4","1.3","-8.8","3.8"
,"0","0","-0.15","-0.16","-0.93","-8.0","-0.2","-7.7","3.8"
,"0","0","-0.00","-0.30","-1.05","-9.5","-1.3","-9.0","3.8"
,"0","0","0.14","-0.48","-1.11","-11.6","1.3","-11.2","3.8"
,"0","0","0.10","-0.58","-1.04","-13.8","0.3","-13.7","3.8"
,"0","0","-0.14","-0.49","-0.94","-18.1","1.9","-15.8","3.8"
,"0","0","0.06","-0.28","-0.96","-21.0","1.1","-17.1","3.8"
,"0","0","0.13","-0.34","-1.04","-19.8","-0.2","-14.4","3.8"
,"0","0","0.05","-0.54","-1.01","-16.2","-0.6","-13.0","3.8"
,"0","0","-0.02","-0.54","-0.97","-16.0","1.7","-12.8","3.8"
,"0","0","-0.06","-0.29","-0.96","-16.4","0.4","-12.5","3.8"
,"0","0","-0.17","-0.18","-0.99","-15.8","0.9","-13.9","3.8"
,"0","0","0.01","-0.32","-1.04","-17.1","2.9","-14.5","3.8"
,"0","0","0.17","-0.39","-0.94","-18.2","0.5","-13.4","3.8"
,"0","0","0.22","-0.42","-0.91","-17.6","-2.5","-14.8","3.8"
,"0","0","0.34","-0.51","-0.98","-21.1","-6.0","-15.2","3.8"
,"0","0","0.36","-0.43","-0.97","-19.2","-4.9","-13.8","3.8"
,"0","0","-0.09","-0.33","-0.94","-13.6","-3.6","-11.8","3.8"
,"0","0","-0.28","-0.23","-0.98","-12.8","5.8","-9.4","3.8"
,"0","0","0.19","-0.12","-1.06","-9.8","6.0","-4.3","3.8"
,"0","0","0.13","-0.17","-1.09","-2.7","4.4","-0.6","3.8"
,"0","0","-0.10","0.06","-1.07","-3.1","0.4","1.2","3.8"
,"0","0","0.30","0.06","-0.98","-1.9","-0.5","1.2","3.8"
,"0","0","0.35","0.06","-1.01","1.7","-0.3","2.5","3.8"
,"0","0","0.02","0.12","-1.05","4.9","-0.5","3.5","3.8"
,"0","0","-0.06","0.31","-0.99","4.2","-1.7","6.3","3.8"
,"0","0","0.06","0.31","-0.99","7.4","-2.0","6.7","3.8"
,"0","0","0.04","0.24","-1.04","10.9","1.1","8.7","3.8"
,"0","0","-0.00","0.13","-1.02","9.8","0.5","6.5","3.8"
,"0","0","-0.13","0.29","-1.01","5.4","-2.6","3.5","3.8"
,"0","0","-0.06","0.12","-1.03","6.6","1.1","3.9","3.8"
,"0","0","-0.05","0.17","-1.01","7.4","1.7","4.5","3.8"
,"0","0","-0.18","0.36","-0.97","5.7","-0.5","5.2","3.8"
,"0","0","-0.05","0.29","-0.95","5.8","-0.6","6.4","3.8"
,"0","0","0.14","0.16","-0.99","6.8","-1.3","8.7","3.8"
,"0","0","-0.10","0.34","-0.96","9.0","-1.9","8.4","3.8"
,"0","0","-0.05","0.20","-0.96","9.2","4.1","7.1","3.8"
,"0","0","0.23","0.03","-0.97","6.8","0.8","6.3","3.8"
,"0","0","0.14","0.14","-0.94","6.8","-5.0","5.6","3.8"
,"0","0","-0.01","0.27","-1.06","9.2","-1.4","6.7","3.8"
,"0","0","-0.06","0.02","-1.01","9.8","1.7","5.7","3.8"
,"0","0","-0.02","-0.08","-0.97","5.5","4.4","3.0","3.8"
,"0","0","-0.01","0.15","-1.01","4.2","1.0","2.7","3.8"
,"0","0","0.01","0.18","-1.02","4.0","-7.4","3.0","3.8"
,"0","0","0.04","-0.22","-1.01","5.7","-2.9","2.0","3.8"
,"0","0","0.08","-0.06","-1.02","0.5","-4.3","4.2","3.8"
,"0","0","0.01","0.36","-0.92","2.2","-4.5","5.2","3.8"
,"0","0","-0.00","0.11","-0.94","6.9","5.8","4.2","3.8"
,"0","0","0.15","-0.01","-0.96","5.7","-0.0","4.7","3.8"
,"0","0","0.07","0.12","-0.94","7.3","3.0","3.1","3.8"
,"0","0","-0.20","0.33","-0.93","7.6","1.2","2.6","3.8"
,"0","0","0.05","0.31","-1.02","6.4","1.8","6.8","3.8"
,"0","0","0.40","0.21","-1.06","8.0","-0.3","9.3","3.8"
,"0","0","0.48","0.24","-1.04","10.5","-2.0","13.5","3.8"
,"0","0","0.22","0.38","-0.89","15.2","-1.5","16.7","3.8"
,"0","0","0.36","0.52","-0.92","18.7","-0.8","17.5","3.8"
,"0","0","0.58","0.46","-0.95","21.3","-2.1","18.1","3.8"
,"0","0","0.70","0.48","-1.00","21.2","-2.1","17.5","3.8"
,"0","0","0.63","0.57","-0.90","25.1","-3.8","22.6","3.8"
,"0","0","0.21","0.87","-0.76","29.9","-4.2","27.7","3.8"
,"0","0","-0.14","1.09","-0.70","34.7","-1.5","30.5","3.8"
,"0","0","-0.33","1.16","-0.68","40.9","3.2","34.8","3.8"
,"0","0","-0.12","1.14","-0.71","43.8","0.4","38.1","3.8"
,"0","0","0.03","0.98","-0.73","47.5","-1.2","37.2","3.8"
,"0","0","-0.29","0.94","-0.75","50.7","-2.2","38.5","3.8"
,"0","0","-0.43","0.88","-0.70","50.7","-6.7","41.4","3.8"
,"0","0","-0.60","1.11","-0.71","52.6","-8.8","40.8","3.8"
,"0","0","-0.61","1.20","-0.81","58.5","-2.2","46.0","3.8"
,"0","0","0.05","0.89","-0.90","64.4","0.9","54.2","3.8"
,"0","0","0.53","0.57","-0.93","69.7","0.3","52.8","3.8"
,"0","0","0.41","0.73","-1.08","66.2","-2.2","54.7","3.8"
,"0","0","0.10","0.95","-0.97","66.8","-8.0","58.5","3.8"
,"0","0","-0.06","0.80","-0.76","74.5","-7.9","56.8","3.8"
,"0","0","0.03","0.75","-0.83","76.1","-2.5","59.7","3.8"
,"0","0","0.23","1.00","-0.98","75.4","-3.6","61.8","3.8"
,"0","0","0.18","1.04","-0.98","80.7","-1.6","59.7","3.8"
,"0","0","0.07","1.04","-0.93","78.5","-5.0","59.4","3.8"
,"0","0","0.23","1.16","-0.95","73.8","-5.5","60.1","3.8"
,"0","0","0.18","1.16","-0.95","72.0","-3.0","58.6","3.8"
,"0","0","0.30","0.98","-1.05","70.6","-0.8","58.0","3.8"
,"0","0","0.55","0.95","-1.16","69.3","-1.9","56.0","3.8"
,"0","0","0.48","1.00","-1.11","67.7","-3.5","53.2","3.8"
,"0","0","0.12","1.15","-1.00","65.0","-4.2","52.2","3.8"
,"0","0","-0.07","1.26","-1.03","64.6","0.9","52.0","3.8"
,"0","0","0.18","1.08","-1.10","60.8","2.0","51.9","3.8"
,"0","0","0.38","1.10","-1.07","56.9","-2.5","45.9","3.8"
,"0","0","0.32","1.16","-1.09","53.0","-1.5","40.6","3.8"
,"0","0","0.22","1.06","-1.07","46.7","-5.3","38.3","3.8"
,"0","0","0.35","0.84","-1.09","41.7","-0.2","33.6","3.8"
,"0","0","0.21","1.13","-1.07","29.6","-1.7","28.8","3.8"
,"0","0","0.03","1.31","-1.04","26.0","0.8","23.6","3.8"
,"0","0","0.20","1.25","-1.12","19.2","1.9","21.5","3.8"
,"0","0","0.34","1.22","-1.05","14.2","-7.0","12.4","3.8"
,"0","0","0.13","1.08","-0.97","15.2","-3.9","6.2","3.8"
,"0","0","-0.08","1.07","-0.99","11.9","-0.7","9.2","3.8"
,"0","0","0.04","0.88","-1.02","14.6","2.0","11.4","3.8"
,"0","0","-0.00","0.88","-1.03","19.5","1.8","16.0","3.8"
,"0","0","-0.09","1.01","-0.94","32.0","-7.3","22.2","3.8"
,"0","0","0.17","0.75","-0.98","41.2","-5.4","31.4","3.8"
,"0","0","0.16","0.77","-1.07","40.3","-3.2","35.4","3.8"
,"0","0","0.07","0.84","-1.02","44.6","-1.0","39.5","3.8"
,"0","0","0.03","0.91","-0.96","45.7","-6.5","41.3","3.8"
,"0","0","-0.03","1.00","-0.87","48.0","-3.6","37.9","3.8"
,"0","0","-0.06","0.87","-0.90","51.2","-1.0","41.5","3.8"
,"0","0","-0.02","0.84","-0.96","47.1","-0.9","39.1","3.8"
,"0","0","-0.08","0.94","-0.90","47.5","-2.1","34.5","3.8"
,"0","0","-0.15","0.92","-0.89","48.0","-0.1","37.4","3.8"
,"0","0","-0.20","0.75","-0.93","43.3","-3.7","34.5","3.8"
,"0","0","-0.17","0.68","-0.95","44.4","-6.9","34.2","3.8"
,"0","0","-0.17","0.74","-0.99","42.9","-1.2","33.5","3.8"
,"0","0","-0.19","0.57","-1.03","34.0","9.3","28.2","3.8"
,"0","0","-0.12","0.58","-1.17","30.4","6.0","26.2","3.8"
,"0","0","-0.20","0.43","-1.18","33.9","11.9","24.5","3.8"
,"0","0","-0.09","0.56","-1.33","21.3","19.5","25.3","3.8"
,"0","0","0.01","0.58","-1.31","25.5","20.1","26.8","3.8"
,"0","0","0.13","0.03","-1.32","30.9","32.0","27.7","3.8"
,"0","0","0.22","0.12","-1.36","18.0","29.0","26.5","3.8"
,"0","0","0.14","0.19","-1.40","12.0","24.0","20.7","3.8"
,"0","0","0.06","0.09","-1.39","10.6","23.1","17.5","3.8"
,"0","0","0.10","-0.00","-1.21","10.6","19.6","12.6","3.8"
,"0","0","0.23","0.06","-1.24","6.9","19.2","10.2","3.8"
,"0","0","0.20","0.08","-1.30","6.7","13.3","11.5","3.8"
,"0","0","0.34","0.10","-1.30","10.8","6.9","13.4","3.8"
,"0","0","0.58","0.18","-1.17","14.4","-3.0","15.3","3.8"
,"0","0","0.50","0.21","-1.14","18.7","-3.0","14.6","3.8"
,"0","0","0.41","0.25","-1.22","20.8","0.1","14.8","3.8"
,"0","0","0.27","0.24","-1.22","23.0","3.5","15.1","3.8"
,"0","0","0.04","0.29","-1.12","19.0","4.5","13.5","3.8"
,"0","0","0.21","0.21","-1.09","13.3","1.7","10.7","3.8"
,"0","0","0.24","0.18","-1.10","11.4","4.3","9.6","3.8"
,"0","0","-0.04","0.26","-1.06","11.0","6.4","7.5","3.8"
,"0","0","-0.17","0.15","-1.03","6.6","3.4","6.7","3.8"
,"0","0","0.10","0.29","-1.02","3.1","-0.9","8.7","3.8"
,"0","0","0.08","0.44","-1.01","8.0","0.3","9.0","3.8"
,"0","0","-0.19","0.39","-1.00","10.5","0.6","8.8","3.8"
,"0","0","-0.23","0.31","-1.00","9.9","0.9","10.4","3.8"
,"0","0","-0.14","0.45","-0.98","11.0","0.1","11.2","3.8"
,"0","0","-0.23","0.29","-1.07","13.9","2.6","8.4","3.8"
,"0","0","-0.04","-0.09","-1.12","9.1","-0.7","5.0","3.8"
,"0","0","0.07","-0.01","-1.08","2.5","-1.8","3.1","3.8"
,"0","0","-0.16","0.21","-1.10","4.6","3.2","2.1","3.8"
,"0","0","-0.00","0.07","-1.21","3.2","1.5","2.8","3.8"
,"0","0","0.31","-0.05","-1.09","1.7","-6.5","2.9","3.8"
,"0","0","0.12","0.05","-1.03","4.7","-4.6","4.2","3.8"
,"0","0","-0.13","0.13","-1.10","5.6","-8.6","5.3","3.8"
